evidence_ID,neurite_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
20682,457,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,391,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,458,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20682,392,1027,800048,20681,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,481,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,415,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,455,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,389,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,456,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,390,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,457,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,391,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,458,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20709,392,1027,800050,20708,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,481,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,415,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,455,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,389,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,456,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,390,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,457,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,391,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,458,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20737,392,1027,800052,20736,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20764,481,1010,800054,20763,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20764,415,1010,800054,20763,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
