source_id,target_id,CP_mean_total,CP_stdev_total,parcel_count
6040,6038,0.018867142,0.097608953,2
6040,6040,0.023024986,0.111243522,2
6040,6048,0.000801434,0.003634853,1
6040,6053,0.001727657,0.006377256,1
6040,6082,0.006341948,0.032932388,2
6040,6085,0.000768642,0.00349274,1
6040,6092,0.006547567,0.034901858,2
6040,6094,0.004072944,0.018349703,1
6040,6095,0.005872717,0.03050943,2
6040,6096,0.00514029,0.016567242,1
6048,6002,0.000310131,0.000317918,1
6048,6003,0.001128484,0.003146334,1
6048,6005,0.000433192,0.001036576,1
6048,6008,0.00032261,0.000496602,1
6048,6017,0.000246146,0.000271067,1
6048,6018,0.000319556,N/A,1
6048,6019,0.000611599,N/A,1
6048,6021,0.000426997,0.001420453,1
6048,6024,0.000235573,N/A,1
6048,6038,0.000407105,N/A,1
6048,6040,0.00039628,0.001508769,1
6048,6048,0.000157497,N/A,1
6048,6053,0.00062115,0.001507317,1
6048,6082,0.000371833,0.000379048,1
6048,6085,0.000150551,N/A,1
6048,6092,0.000162429,N/A,1
6048,6094,0.001880675,0.009661579,1
6048,6095,0.000273215,0.000499346,1
6048,6096,0.000568042,N/A,1
6052,6021,0.001593161,0.001831318,1
6052,6052,0.009773722,0.00805887,1
6052,6086,0.001943476,0.002814446,1
6053,6002,0.001413123,0.00099943,1
6053,6003,0.002791398,0.005212781,1
6053,6005,0.001617294,0.002409522,1
6053,6008,0.001450804,0.001171432,1
6053,6017,0.001289121,0.00141561,1
6053,6018,0.001420203,0.000885096,1
6053,6019,0.001963422,0.000904999,1
6053,6021,0.001672092,0.002959447,1
6053,6024,0.001280916,0.000808508,1
6053,6038,0.001535129,0.000925551,1
6053,6040,0.001632708,0.002919446,1
6053,6048,0.001091848,0.000798129,1
6053,6053,0.001806702,0.002508167,1
6053,6082,0.001490437,0.001437087,1
6053,6085,0.001070383,0.000784209,1
6053,6092,0.001099503,0.000789641,1
6053,6094,0.00480965,0.020071333,1
6053,6095,0.001356303,0.001175376,1
6053,6096,0.001885488,0.000902073,1
6078,6007,0.002837197,N/A,2
6078,6017,0.000702037,0.001175512,1
6078,6018,0.000368164,N/A,1
6078,6021,0.004033415,0.013174883,2
6078,6025,0.005098482,0.004299175,3
6078,6078,0.004147114,N/A,2
6078,6082,0.000631917,0.000874307,1
6078,6085,0.002935064,N/A,2
6078,6086,0.005491572,0.020516916,3
6078,6092,0.00218058,N/A,2
6078,6095,0.003840641,0.01138693,3
6082,6002,0.003029562,0.017539655,2
6082,6003,0.006683603,0.03126656,2
6082,6005,0.003677443,0.0214142,2
6082,6006,0.004627536,0.024949557,2
6082,6007,0.005309082,0.03055792,3
6082,6008,0.005975694,0.033955045,3
6082,6017,0.005635294,0.0359633,3
6082,6018,0.005222575,0.029826644,3
6082,6019,0.003908823,0.019568533,2
6082,6021,0.003194547,0.018985446,2
6082,6023,0.003417815,0.0195187,2
6082,6024,0.002543451,0.005868738,2
6082,6025,0.00231761,0.002206159,1
6082,6038,0.006668377,0.033364617,3
6082,6040,0.006625037,0.040252313,3
6082,6048,0.000395586,0.000946469,1
6082,6053,0.004288114,0.024612344,2
6082,6082,0.005827218,0.034957792,3
6082,6085,0.002822842,0.016601764,2
6082,6092,0.005819552,0.03505343,3
6082,6094,0.012630597,0.080352494,2
6082,6095,0.005382468,0.031338152,3
6082,6096,0.000992877,0.001357908,1
6085,6002,0.000765025,0.001372185,1
6085,6021,0.002216774,0.010043963,2
6085,6023,0.000242042,N/A,1
6085,6025,0.000327027,0.000395718,1
6085,6033,0.000708067,0.001226183,1
6085,6052,0.001311438,0.003719914,2
6085,6078,0.00203848,N/A,2
6085,6085,0.000807855,N/A,1
6085,6086,0.002101342,0.006859477,2
6085,6095,0.000888817,0.001422484,1
6086,6002,0.001651291,0.002496513,1
6086,6006,0.001054385,0.002687771,1
6086,6007,0.001886329,0.003554561,1
6086,6021,0.004325107,0.017589667,2
6086,6023,0.002096313,0.007092399,2
6086,6025,0.002814364,0.008083417,2
6086,6033,0.003721948,0.010161764,2
6086,6052,0.003034539,0.008552054,2
6086,6078,0.003903489,0.007748796,2
6086,6085,0.003639635,0.010413067,2
6086,6086,0.007088988,0.029345131,3
6086,6092,0.001406085,0.00333691,1
6086,6095,0.003539744,0.010809327,2
6092,6006,0.00087341,N/A,1
6092,6007,0.000536724,N/A,1
6092,6008,0.000541721,0.000421963,1
6092,6017,0.00059523,0.001184982,1
6092,6018,0.000308291,N/A,1
6092,6023,0.0002703,N/A,1
6092,6024,0.000567306,N/A,1
6092,6025,0.001088433,0.00027278,1
6092,6038,0.000297835,N/A,1
6092,6040,0.000961491,0.002151921,1
6092,6082,0.000533863,0.000855061,1
6092,6092,0.000895364,N/A,1
6092,6095,0.00039164,0.000744127,1
6094,6002,0.003722747,0.020993407,1
6094,6003,0.008940185,0.047150953,1
6094,6005,0.005085755,0.028951046,1
6094,6006,0.004840713,0.023577734,1
6094,6007,0.011602777,0.088244768,2
6094,6008,0.012413376,0.094654496,2
6094,6017,0.015308249,0.118593896,2
6094,6018,0.010398647,0.079962359,2
6094,6019,0.005952422,0.032552304,1
6094,6021,0.004258687,0.023993628,1
6094,6023,0.001824537,0.009546366,1
6094,6024,0.010747889,0.081840847,2
6094,6025,0.006365617,0.030833731,1
6094,6038,0.014183618,0.109429519,2
6094,6040,0.014805617,0.110361622,2
6094,6048,0.002060519,0.011789842,1
6094,6053,0.008575883,0.048165727,1
6094,6082,0.015343159,0.118366145,2
6094,6085,0.001907107,0.010914006,1
6094,6092,0.012201897,0.092308459,2
6094,6094,0.01051363,0.05230173,1
6094,6095,0.010040251,0.077166527,2
6094,6096,0.00567389,0.031165283,1
6095,6002,0.00484515,0.016438527,1
6095,6006,0.00485993,0.022305665,2
6095,6007,0.00516639,0.021628276,2
6095,6008,0.002290079,0.007597503,1
6095,6017,0.002560344,0.008710205,1
6095,6018,0.001585327,0.005609081,1
6095,6021,0.008755091,0.034995594,2
6095,6023,0.007562847,0.053500054,3
6095,6024,0.002305395,0.007390604,1
6095,6025,0.010164495,0.060332276,3
6095,6033,0.007028337,0.033267413,2
6095,6038,0.001891493,0.007035867,1
6095,6040,0.003033866,0.008948343,1
6095,6052,0.006781801,0.030994173,2
6095,6078,0.007460436,0.030829009,2
6095,6082,0.002388913,0.008289108,1
6095,6085,0.007047226,0.037004109,2
6095,6086,0.011427724,0.061802728,3
6095,6092,0.005218706,0.023398594,2
6095,6095,0.009976182,0.062630313,3
6096,6002,0.001597203,0.000472557,1
6096,6003,0.003014693,0.005079176,1
6096,6005,0.001826823,0.002394768,1
6096,6006,0.002075589,N/A,1
6096,6008,0.003459674,0.002535011,2
6096,6017,0.003309143,0.004260313,2
6096,6018,0.003036631,N/A,2
6096,6019,0.002170162,N/A,1
6096,6021,0.00185113,0.002850642,1
6096,6023,0.000976528,N/A,1
6096,6024,0.003347301,N/A,2
6096,6038,0.003135895,N/A,2
6096,6040,0.004360044,0.009076143,2
6096,6048,0.00122537,N/A,1
6096,6053,0.002066055,0.002447732,1
6096,6082,0.003444182,0.004161488,2
6096,6085,0.001194448,N/A,1
6096,6092,0.003642865,N/A,2
6096,6094,0.004964404,0.019679897,1
6096,6095,0.003128532,0.003179545,2
6096,6096,0.002090624,N/A,1
