source_id,target_id,NPS_mean_total,NPS_stdev_total,parcel_count
6040,6018,0.022748386,0.015445602,2
6040,6019,0.021763223,0.02246502,1
6040,6021,0.004299139,0.005352729,1
6040,6023,0.047812859,0.038123113,1
6040,6024,0.134416311,0.101889819,2
6040,6038,0.121016163,0.082045906,2
6040,6040,0.222259297,0.192268158,2
6040,6048,0.001778432,0.001835781,1
6040,6053,0.013216258,0.01574677,1
6040,6082,0.057936059,0.050598658,2
6040,6085,0.001628465,0.001680978,1
6040,6092,0.07011718,0.054567209,2
6040,6094,0.016522575,0.023231412,1
6040,6095,0.029553995,0.023688439,2
6040,6096,0.020284551,0.020938665,1
6048,6002,0.000743323,4.66102E-05,1
6048,6003,0.002764352,0.001180907,1
6048,6005,0.001131492,0.000880746,1
6048,6008,0.000703775,2.8318E-05,1
6048,6017,0.00093969,0.000549483,1
6048,6018,0.000847263,N/A,1
6048,6019,0.001414003,N/A,1
6048,6021,0.000882139,0.000614127,1
6048,6024,0.000451293,N/A,1
6048,6038,0.001443614,N/A,1
6048,6040,0.000772236,0.000306291,1
6048,6048,0.000364916,N/A,1
6048,6053,0.002711841,0.001613639,1
6048,6082,0.001190237,0.000591551,1
6048,6085,0.000334144,N/A,1
6048,6092,0.000352255,N/A,1
6048,6094,0.003390264,0.003236622,1
6048,6095,0.000567745,4.67545E-05,1
6048,6096,0.001317931,N/A,1
6052,6021,0.00344626,0.001290054,1
6052,6052,0.026212655,0.004747361,1
6052,6086,0.004023499,0.002666721,1
6053,6002,0.011232048,0.000746996,1
6053,6003,0.04177099,0.017868199,1
6053,6005,0.017097508,0.013313989,1
6053,6008,0.01063446,0.000488504,1
6053,6017,0.014199272,0.008308978,1
6053,6018,0.012802647,0.000283709,1
6053,6019,0.021366422,0.000473484,1
6053,6021,0.013329649,0.009284523,1
6053,6024,0.006819311,0.000151117,1
6053,6038,0.021813865,0.0004834,1
6053,6040,0.011668949,0.004635458,1
6053,6048,0.005514098,0.000122193,1
6053,6053,0.040977524,0.024399942,1
6053,6082,0.017985184,0.008947564,1
6053,6085,0.00504912,0.000111889,1
6053,6092,0.005322781,0.000117954,1
6053,6094,0.051228887,0.048920441,1
6053,6095,0.00857896,0.000731621,1
6053,6096,0.01991471,0.000441314,1
6078,6007,0.004354701,N/A,2
6078,6017,0.002639588,0.000972037,1
6078,6018,0.000734992,N/A,1
6078,6021,0.008466632,0.001516636,2
6078,6025,0.007594603,0.001013504,3
6078,6078,0.00631568,N/A,2
6078,6082,0.002058039,0.001108131,1
6078,6085,0.006833915,N/A,2
6078,6086,0.008906703,0.00262787,3
6078,6092,0.004216289,N/A,2
6078,6095,0.009829273,0.00306272,3
6082,6002,0.004258244,0.003542524,2
6082,6003,0.019815321,0.01915971,2
6082,6005,0.006713977,0.006904816,2
6082,6006,0.008065892,0.003593315,2
6082,6007,0.00743684,0.003136096,3
6082,6008,0.01109018,0.007159922,3
6082,6017,0.013631029,0.007637611,3
6082,6018,0.007129877,0.00442445,3
6082,6019,0.006240903,0.004453081,2
6082,6021,0.004335539,0.003669147,2
6082,6023,0.00454322,0.003645511,2
6082,6024,0.005096373,0.000903605,2
6082,6025,0.007985552,0.002175104,1
6082,6038,0.018111409,0.014946622,3
6082,6040,0.012411027,0.006178541,3
6082,6048,0.000681307,0.000104768,1
6082,6053,0.013550138,0.010945001,2
6082,6082,0.012493757,0.007115943,3
6082,6085,0.003740852,0.003839779,2
6082,6092,0.011453101,0.004613218,3
6082,6094,0.036772745,0.043101013,2
6082,6095,0.007758513,0.005090806,3
6082,6096,0.002460609,0.000378382,1
6085,6002,0.001233488,0.000306798,1
6085,6021,0.002751194,0.000519823,2
6085,6023,0.000436346,N/A,1
6085,6025,0.000460934,0.000152532,1
6085,6033,0.001275995,0.000410989,1
6085,6052,0.002209883,0.000385451,2
6085,6078,0.002440842,N/A,2
6085,6085,0.001488983,N/A,1
6085,6086,0.002458573,0.000881366,2
6085,6095,0.002066232,0.000794049,1
6086,6002,0.003798526,0.001647939,1
6086,6006,0.001686039,0.000973628,1
6086,6007,0.003568224,0.002060523,1
6086,6021,0.007969241,0.003122772,2
6086,6023,0.002505763,0.000823666,2
6086,6025,0.003349712,0.001332836,2
6086,6033,0.005758152,0.002195006,2
6086,6052,0.006011567,0.003407662,2
6086,6078,0.006484506,0.004130783,2
6086,6085,0.00655724,0.001988269,2
6086,6086,0.010253039,0.004934669,3
6086,6092,0.002608744,0.001506457,1
6086,6095,0.007875268,0.003455935,2
6092,6006,0.001785116,N/A,1
6092,6007,0.001259601,N/A,1
6092,6008,0.001483419,0.000524086,1
6092,6017,0.002394824,0.000881902,1
6092,6018,0.000666837,N/A,1
6092,6023,0.000538281,N/A,1
6092,6024,0.00143507,N/A,1
6092,6025,0.002694023,0.000466579,1
6092,6038,0.001112266,N/A,1
6092,6040,0.002368401,0.001047533,1
6092,6082,0.001867201,0.001005376,1
6092,6092,0.002449725,N/A,1
6092,6095,0.000959364,0.000352279,1
6094,6002,0.004806446,0.004636627,1
6094,6003,0.017874748,0.018824968,1
6094,6005,0.007316409,0.009057438,1
6094,6006,0.006877498,0.004500996,1
6094,6007,0.009156199,0.005219889,2
6094,6008,0.010265878,0.006106589,2
6094,6017,0.015302701,0.009738676,2
6094,6018,0.008047658,0.005535336,2
6094,6019,0.009143173,0.008801478,1
6094,6021,0.005704057,0.006776359,1
6094,6023,0.002073828,0.001357222,1
6094,6024,0.008447017,0.004580794,2
6094,6025,0.010379235,0.007026542,1
6094,6038,0.013619858,0.009413264,2
6094,6040,0.01411812,0.008886884,2
6094,6048,0.002359607,0.002271424,1
6094,6053,0.017535206,0.019844395,1
6094,6082,0.014890011,0.010328953,2
6094,6085,0.002160632,0.002079886,1
6094,6092,0.011715769,0.006554365,2
6094,6094,0.021921995,0.029720841,1
6094,6095,0.007367264,0.004502602,2
6094,6096,0.008521953,0.008203474,1
6095,6002,0.018658843,0.018669389,1
6095,6006,0.010380788,0.007594234,2
6095,6007,0.009481413,0.0056527,2
6095,6008,0.007356008,0.006783648,1
6095,6017,0.011875501,0.011020756,1
6095,6018,0.003306726,0.002816777,1
6095,6021,0.030991417,0.026088766,2
6095,6023,0.010323405,0.00681746,3
6095,6024,0.007116255,0.006061859,1
6095,6025,0.022081832,0.013673117,3
6095,6033,0.020959935,0.019739957,2
6095,6038,0.005515525,0.004698305,1
6095,6040,0.011744475,0.01127252,1
6095,6052,0.016662773,0.010586989,2
6095,6078,0.015123099,0.007587395,2
6095,6082,0.009259114,0.009330764,1
6095,6085,0.024311606,0.021854483,2
6095,6086,0.027749351,0.020283127,3
6095,6092,0.014513073,0.010441528,2
6095,6095,0.037384185,0.032894698,3
6096,6002,0.009369491,0.000587515,1
6096,6003,0.034844304,0.014885186,1
6096,6005,0.014262308,0.011101695,1
6096,6006,0.008369157,N/A,1
6096,6008,0.015825708,0.002482863,2
6096,6017,0.023072322,0.008066404,2
6096,6018,0.013805976,N/A,2
6096,6019,0.017823329,N/A,1
6096,6021,0.011119256,0.007740994,1
6096,6023,0.002523619,N/A,1
6096,6024,0.012416534,N/A,2
6096,6038,0.023411208,N/A,2
6096,6040,0.020837712,0.006246987,2
6096,6048,0.004599721,N/A,1
6096,6053,0.034182415,0.020339715,1
6096,6082,0.023756781,0.0088213,2
6096,6085,0.004211849,N/A,1
6096,6092,0.015925171,N/A,2
6096,6094,0.042733842,0.040797205,1
6096,6095,0.011654138,0.001753584,2
6096,6096,0.016612347,N/A,1
