Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal class,Neurite,Neurite_ID,Total_length,Filtered_Total_length,%_of_neurite_tree,Morphology pattern,Max_path_length,Min_path_length,Avg_path_length,Convex Hull,Reference_ID,Location in reference,Reference,Morphological notes
4022,CA1,I,2003,,,CA1 Interneuron Specific LMO-O,CA1:SP:A,58,,,,,,,,,800444,"p6, Fig2D red and black",,
4022,CA1,I,2003,,,CA1 Interneuron Specific LMO-O,CA1:SR:D,56,,,,,,,,,800444,"p6, Fig2D red and black",,
4022,CA1,I,2003,,,CA1 Interneuron Specific LMO-O,CA1:SR:A,55,,,,,,,,,800444,"p6, Fig2D red and black",,
4022,CA1,I,2003,,,CA1 Interneuron Specific LMO-O,CA1:SLM:D,53,,,,,765,763.92,764.46,,800444,"p6, Fig2D red and black",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:All:D,50,903.0246976,903.0246976,,,,,,,800304,"p305, Fig3_6",Acsady-Freund-1996-299-Jneurosci-Fig3_6,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:All:A,49,613.7232683,613.7232683,,,,,,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,613.7232683,613.7232683,100,YES,363.1923077,8.6875,185.9399038,15996287.91,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,903.0246976,903.0246976,100,YES,198.6875,0,99.34375,8247101.516,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,,,,,261.7067308,8.6875,135.1971154,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,,,,,157.8701923,0,78.93509615,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,,,,,437.9615385,8.6875,223.3245192,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,,,,,141.2163462,0,70.60817308,,800304,"p305, Fig3_6",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:All:D,50,930.5167742,930.5167742,,,,,,,800306,"p322, Fig2_1",Acsady-Freund-1996-317-Jneurosci-Fig2_1,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:All:A,49,921.9806967,921.9806967,,,,,,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,921.9806967,921.9806967,100,,450.8217391,20.13478261,235.4782609,9669368.62,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,930.5167742,930.5167742,100,,202.6565217,0,101.3282609,8347996.219,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,,,,,371.0521739,20.13478261,195.5934783,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,,,,,163.4652174,0,81.7326087,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:D,56,,,,,,,,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SR:A,55,,,,,329.073913,20.13478261,174.6043478,,800306,"p322, Fig2_1",,
4021,CA1,I,2100,,,CA1 Interneuron Specific LM-R,CA1:SLM:D,53,,,,,149.3521739,0,74.67608696,,800306,"p322, Fig2_1",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:All:D,50,2006.050579,2006.050579,,,,,,,800308,"p305, Fig3_7",Acsady-Freund-1996-299-JNeurosci-Fig3_7,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:All:A,49,1903.484906,1903.484906,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SO:D,62,,,,,,,,,800308,"p305, Fig3_7",,Not included
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SO:A,61,425.6707207,,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SP:D,59,,,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SP:A,58,,,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:D,56,1068.690456,1068.690456,53.97374636,YES,388.985,60.07,224.5275,4307835,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:A,55,1477.814185,1477.814185,100,YES,447.02,122.18,284.6,13844985,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SLM:D,53,937.3601229,937.3601229,46.02625364,YES,625.795,377.085,501.44,10005975,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:D,56,,,,,374.855,60.07,217.4625,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:A,55,,,,,300.045,122.18,211.1125,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SLM:D,53,,,,,602.64,377.085,489.8625,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:D,56,,,,,376.51,60.07,218.29,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:A,55,,,,,233.765,122.18,177.9725,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SLM:D,53,,,,,570.775,377.085,473.93,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:D,56,,,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:A,55,,,,,138.01,122.18,130.095,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SLM:D,53,,,,,527.485,377.085,452.285,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:D,56,,,,,,,,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SR:A,55,,,,,137.615,122.18,129.8975,,800308,"p305, Fig3_7",,
4056,CA1,I,2300,,,CA1 Interneuron Specific LMR-R,CA1:SLM:D,53,,,,,499.44,377.085,438.2625,,800308,"p305, Fig3_7",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:All:D,50,1249.80285,1249.80285,,,,,,,800310,"p3400, Fig2A_2",Gulyas-Freund-1996-3397-JNeurosci-Fig 2A_2,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:All:A,49,2974.688744,2974.688744,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,1249.80285,1249.80285,100,YES,569.1359223,73.29126214,321.2135922,24243868.41,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,2974.688744,2974.688744,100,YES,618.7572816,34.77669903,326.7669903,45758582.34,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,,,,,462.2330097,73.29126214,267.7621359,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,,,,,617.631068,34.77669903,326.2038835,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,,,,,409.3398058,73.29126214,241.315534,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,,,,,546.1067961,34.77669903,290.4417476,,800310,"p3400, Fig2A_2",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:All:D,50,1599.494872,1599.494872,,,,,,,800312,"p3400, Fig2A_4",Gulyas-Freund-1996-3397-JNeurosci-Fig 2A_4,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:All:A,49,2371.556049,2371.556049,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,1599.494872,1599.494872,100,,406.0103093,0,203.0051546,37379700.29,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,560.7319269,560.7319269,,,,,,,800312,"p3400, Fig2A_4",,Not included
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,1810.824122,1810.824122,100,,905.7731959,319.7938144,612.7835052,47130704.64,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,,,,,309.6597938,0,154.8298969,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,,,,,881.8556701,319.7938144,600.8247423,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:D,62,,,,,261.2061856,0,130.6030928,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SO:A,61,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:D,59,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SP:A,58,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:D,56,,,,,,,,,800312,"p3400, Fig2A_4",,
4031,CA1,I,102,,,CA1 Interneuron Specific O-R,CA1:SR:A,55,,,,,745.9175258,319.7938144,532.8556701,,800312,"p3400, Fig2A_4",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:All:D,50,3134.212873,3134.212873,,,,,,,800314,"p304, Fig2_1",Acsady-Freund-1996-299-Neurosci-Fig2_1,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:All:A,49,560.1210942,560.1210942,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,686.7782622,686.7782622,22.0439819,YES,250.9485294,57.61029412,154.2794118,8474708.045,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,560.1210942,560.1210942,100,YES,407.9558824,84.21323529,246.0845588,7753741.349,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,428.7038713,428.7038713,3.48673417,YES,57.61029412,0,28.80514706,351286.7647,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800314,"p304, Fig2_1",,Added to adjacent parcel 
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,1014.21282,1014.21282,37.45090566,YES,448.0955882,11.38235294,229.7389706,17840462.8,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,1004.517919,1004.517919,37.01837827,YES,709.7205882,357.0294118,533.375,24756520.33,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,,,,,245.0514706,57.61029412,151.3308824,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,,,,,386.8529412,84.21323529,235.5330882,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,359.2352941,11.38235294,185.3088235,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,,,,,707.4411765,357.0294118,532.2352941,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,,,,,234.6617647,57.61029412,146.1360294,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,,,,,361.1691176,84.21323529,222.6911765,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,357.0294118,11.38235294,184.2058824,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,,,,,572.9485294,357.0294118,464.9889706,,800314,"p304, Fig2_1",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:All:D,50,2549.275052,2549.275052,,,,,,,800316,"p304, Fig2_7",Acsady-Freund-1996-299-Neurosci-Fig2_7,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:All:A,49,674.716733,674.716733,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,469.6571218,469.6571218,11.94317783,,166.0347222,47.97222222,107.0034722,2116608.796,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,674.716733,674.716733,100,,284.5347222,206.9166667,245.7256944,3914207.176,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,447.4006718,447.4006718,8.760084181,,47.97222222,0,23.98611111,1266319.444,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800316,"p304, Fig2_7",,Added to adjacent parcel 
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,902.7288496,902.7288496,45.40512101,,509.7847222,35.44444444,272.6145833,22412760.42,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,729.488409,729.488409,33.89161698,,692.8888889,402.4375,547.6631944,18512326.39,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,,,,,122.375,47.97222222,85.17361111,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,,,,,239.1111111,206.9166667,223.0138889,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,,,,,44.04166667,0,22.02083333,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,422.8819444,35.44444444,229.1631944,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,,,,,654.5625,402.4375,528.5,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:D,62,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SO:A,61,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:D,59,,,,,35.44444444,0,17.72222222,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SP:A,58,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,402.4375,35.44444444,218.9409722,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SR:D,56,,,,,,,,,800316,"p304, Fig2_7",,
4020,CA1,I,2223,,,CA1 Interneuron Specific O-Target QuadD,CA1:SLM:D,53,,,,,614.7361111,402.4375,508.5868056,,800316,"p304, Fig2_7",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:All:D,50,900.9606933,900.9606933,,,,,,,800318,"p307, Fig5B_2",Acsady-Freund-1996-299-Neurosci-Fig5_2,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:All:A,49,435.3496759,435.3496759,,,,,,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:D,62,,,,,,,,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:A,61,435.3496759,435.3496759,100,YES,193.4734043,63.3856383,128.4295213,4517638.072,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:D,59,467.5516075,467.5516075,60.14219202,YES,126.6755319,0,63.33776596,3250561.623,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:A,58,,,,,,,,,800318,"p307, Fig5B_2",,Added to adjacent parcel 
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:D,56,433.4090858,433.4090858,39.85780798,YES,215.3111702,15.875,115.5930851,682749.5473,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:D,62,,,,,,,,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:A,61,,,,,187.8696809,63.3856383,125.6276596,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:D,59,,,,,122.8297872,0,61.41489362,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:A,58,,,,,,,,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:D,56,,,,,,,,,800318,"p307, Fig5B_2",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:All:D,50,2670.073336,2670.073336,,,,,,,800320,"p2172, Fig5C",Tricoire-McBain-2010-2165-JNeurosci-Fig5C,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:All:A,49,7714.826923,7714.826923,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:D,62,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:A,61,6968.002205,6968.002205,100,,279.0308989,55.99719101,167.5140449,9129191.234,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:D,59,1563.872202,1563.872202,67.22529693,,76.94662921,23.25561798,50.1011236,2387529.615,800320,"p2172, Fig5C",,Added to adjacent parcel 
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:A,58,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:D,56,1106.201134,1106.201134,32.77470307,,88.82865169,0,44.41432584,2052647.74,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:A,55,746.824718,,,,,,,,800320,"p2172, Fig5C",,Not included
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:D,62,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:A,61,,,,,224.9719101,55.99719101,140.4845506,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:D,59,,,,,66.60955056,23.25561798,44.93258427,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:A,58,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:D,56,,,,,88.60393258,0,44.30196629,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:A,55,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:D,62,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SO:A,61,,,,,206.8848315,55.99719101,131.4410112,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:D,59,,,,,55.84550562,23.25561798,39.5505618,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SP:A,58,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:D,56,,,,,,,,,800320,"p2172, Fig5C",,
4091,CA1,I,221,,,CA1 Interneuron Specific R-O,CA1:SR:A,55,,,,,,,,,800320,"p2172, Fig5C",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:All:D,50,1097.559085,1097.559085,,,,,,,800322,"p304, Fig2_3",Acsady-Freund-1996-299-Neurosci-Fig2_3,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:All:A,49,503.7970516,503.7970516,,,,,,,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SO:D,62,464.5185049,464.5185049,29.52572846,YES,184.1333333,42.14166667,113.1375,613812.5,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SO:A,61,503.7970516,503.7970516,100,YES,220.225,42.63333333,131.4291667,1298500,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SP:D,59,,,,,,,,,800322,"p304, Fig2_3",,Split by the half to adjacent parcels
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SP:A,58,,,,,,,,,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SR:D,56,633.0405796,633.0405796,70.47427154,YES,278.7958333,29.95416667,154.375,2367458.333,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SO:D,62,,,,,180.9833333,42.14166667,111.5625,,800322,"p304, Fig2_3",,
4093,CA1,I,203,,,CA1 Interneuron Specific RO-O,CA1:SO:A,61,,,,,207.625,42.63333333,125.1291667,,800322,"p304, Fig2_3",,
